Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Location,Fraud_Label
TXN_47924,USER_3920,126.49,Online,01-11-2023 00:05,Sydney,0
TXN_46828,USER_4695,130.12,ATM Withdrawal,20-10-2023 07:03,Tokyo,0
TXN_30987,USER_6809,80.13,POS,24-10-2023 13:20,Mumbai,0
TXN_4263,USER_2657,69.92,ATM Withdrawal,11-10-2023 12:52,New York,0
TXN_29402,USER_2371,20.46,POS,19-04-2023 04:00,London,0
TXN_17029,USER_1201,21.4,ATM Withdrawal,06-11-2023 00:13,Mumbai,0
TXN_15646,USER_2096,78.24,POS,16-02-2023 02:34,Sydney,1
TXN_40760,USER_1927,250.49,Online,28-11-2023 07:44,Tokyo,1
TXN_16725,USER_2300,43.04,POS,08-04-2023 12:36,London,0
TXN_40809,USER_6913,122.65,Online,13-05-2023 04:30,London,0
TXN_1622,USER_2198,12.11,POS,18-12-2023 15:54,London,0
TXN_12875,USER_5213,243.54,ATM Withdrawal,23-12-2023 06:22,London,1
TXN_31896,USER_1733,9.39,Bank Transfer,24-10-2023 01:46,London,1
TXN_22180,USER_9012,281.31,Bank Transfer,19-04-2023 22:59,London,0
TXN_39952,USER_9370,67.73,Online,04-03-2023 12:17,Sydney,1
TXN_49177,USER_5614,17.18,ATM Withdrawal,15-10-2023 12:32,New York,1
TXN_31653,USER_1576,28.9,ATM Withdrawal,23-11-2023 10:07,London,0
TXN_38243,USER_9152,98.68,POS,29-06-2023 07:05,London,1
TXN_26665,USER_8842,126.85,Bank Transfer,04-12-2023 01:56,Mumbai,0
TXN_31889,USER_5195,40.68,ATM Withdrawal,31-05-2023 23:21,Tokyo,1
TXN_16458,USER_2166,659.21,POS,15-10-2023 07:02,New York,1
TXN_8996,USER_3939,67.81,Online,02-10-2023 10:45,Mumbai,0
TXN_11372,USER_2583,100.64,ATM Withdrawal,29-08-2023 05:57,New York,0
TXN_41401,USER_6423,61.49,ATM Withdrawal,12-12-2023 11:46,Sydney,0
TXN_17685,USER_3765,55.27,POS,26-05-2023 00:28,London,1
TXN_23752,USER_6659,23.31,Online,16-10-2023 11:02,London,0
TXN_34072,USER_7389,265.25,POS,16-07-2023 13:41,London,1
TXN_41196,USER_4627,9.16,POS,20-10-2023 08:53,Mumbai,0
TXN_36801,USER_2264,38.04,ATM Withdrawal,02-07-2023 02:57,London,0
TXN_35367,USER_7763,23.83,Online,31-01-2023 14:28,New York,0
TXN_12808,USER_5132,223.88,ATM Withdrawal,01-04-2023 13:34,Mumbai,0
TXN_2573,USER_8544,77.49,POS,16-01-2023 18:38,Sydney,0
TXN_27856,USER_3615,152.95,Bank Transfer,12-06-2023 05:53,London,0
TXN_35954,USER_8018,142.52,ATM Withdrawal,21-04-2023 19:19,Sydney,1
TXN_28529,USER_1344,45.83,POS,19-03-2023 11:22,London,0
TXN_37599,USER_4290,70.9,Bank Transfer,22-02-2023 22:59,Tokyo,0
TXN_20607,USER_5509,80.75,POS,30-12-2023 15:27,Sydney,1
TXN_24557,USER_3046,21.13,Bank Transfer,31-10-2023 00:39,London,1
TXN_2106,USER_8902,9.21,ATM Withdrawal,17-10-2023 12:06,London,0
TXN_19063,USER_7731,16.94,Online,21-12-2023 18:48,Mumbai,1
TXN_48285,USER_1495,18.99,Bank Transfer,04-05-2023 21:43,Mumbai,0
TXN_45648,USER_7269,15.98,Bank Transfer,18-10-2023 06:30,Mumbai,0
TXN_29975,USER_2293,61.29,Bank Transfer,23-05-2023 16:23,Tokyo,0
TXN_17771,USER_6310,78.57,Online,27-07-2023 17:51,Tokyo,0
TXN_43861,USER_8139,115.09,POS,06-02-2023 08:47,New York,0
TXN_7083,USER_8213,147.57,Online,06-10-2023 11:43,New York,1
TXN_45960,USER_4541,6.97,Bank Transfer,12-10-2023 21:29,London,0
TXN_1279,USER_2290,87.68,Bank Transfer,15-02-2023 18:16,London,1
TXN_13221,USER_4743,14.86,ATM Withdrawal,15-11-2023 15:45,London,0
TXN_33572,USER_9592,21.88,POS,12-11-2023 00:54,Tokyo,0
TXN_14596,USER_1508,40.89,ATM Withdrawal,22-09-2023 03:51,Tokyo,0
TXN_11382,USER_7733,36.45,Bank Transfer,09-09-2023 12:40,Tokyo,0
TXN_37334,USER_9050,63.09,POS,25-07-2023 19:14,London,0
TXN_29378,USER_9141,22.42,POS,23-07-2023 18:04,Tokyo,0
TXN_49613,USER_4932,100.71,ATM Withdrawal,17-07-2023 13:49,Tokyo,0
TXN_15358,USER_6127,165.9,POS,08-02-2023 15:08,New York,1
TXN_37609,USER_1521,56.65,POS,26-06-2023 13:49,London,1
TXN_19978,USER_1717,164.43,Bank Transfer,03-03-2023 00:28,Tokyo,0
TXN_22419,USER_1527,129.75,Bank Transfer,26-08-2023 16:48,New York,0
TXN_23236,USER_1401,138.28,ATM Withdrawal,28-11-2023 01:01,Tokyo,0
TXN_42880,USER_5327,584.72,ATM Withdrawal,22-10-2023 12:39,London,1
TXN_8705,USER_7572,61.89,ATM Withdrawal,18-06-2023 01:14,Sydney,1
TXN_31419,USER_6760,111.28,Online,04-03-2023 23:16,New York,1
TXN_13859,USER_9126,62.28,ATM Withdrawal,19-11-2023 06:14,Sydney,0
TXN_41874,USER_6786,230.77,POS,13-10-2023 08:33,London,0
TXN_36220,USER_8052,310.99,Bank Transfer,23-06-2023 16:27,Tokyo,1
TXN_20079,USER_9025,4.53,POS,17-04-2023 03:21,London,0
TXN_2198,USER_5998,20.88,Online,18-09-2023 08:38,Tokyo,1
TXN_16032,USER_3531,70.55,ATM Withdrawal,27-01-2023 22:27,Mumbai,0
TXN_4425,USER_7337,121.44,POS,16-04-2023 19:39,New York,0
TXN_6150,USER_5305,69.68,Bank Transfer,04-07-2023 10:11,New York,1
TXN_47057,USER_1081,166.94,ATM Withdrawal,17-03-2023 17:34,Mumbai,1
TXN_17327,USER_4223,171.38,POS,16-01-2023 22:00,Sydney,0
TXN_822,USER_3824,2.68,Bank Transfer,23-07-2023 10:05,Sydney,0
TXN_47838,USER_8525,42.66,ATM Withdrawal,07-10-2023 14:23,Mumbai,0
TXN_21389,USER_1288,37.5,Bank Transfer,16-06-2023 13:10,New York,1
TXN_41124,USER_7621,2.28,ATM Withdrawal,31-12-2023 21:55,Tokyo,0
TXN_12175,USER_7643,197.73,Bank Transfer,05-04-2023 05:28,New York,0
TXN_18922,USER_9932,7.21,POS,24-03-2023 00:15,Mumbai,0
TXN_47917,USER_4657,108.35,Online,28-04-2023 12:19,Mumbai,1
TXN_9503,USER_3504,2.45,POS,22-12-2023 01:00,Mumbai,0
TXN_31821,USER_8618,178.69,ATM Withdrawal,09-08-2023 01:51,Sydney,0
TXN_21591,USER_3959,23.52,POS,04-10-2023 00:33,London,0
TXN_49410,USER_1207,117.15,POS,22-10-2023 07:36,Tokyo,0
TXN_7970,USER_9330,431.47,Bank Transfer,09-10-2023 20:03,Mumbai,0
TXN_13575,USER_3432,18.59,ATM Withdrawal,20-03-2023 22:50,New York,1
TXN_35822,USER_5116,66.93,Bank Transfer,19-12-2023 21:37,New York,0
TXN_20059,USER_2795,9.5,ATM Withdrawal,26-04-2023 11:06,New York,0
TXN_24160,USER_9074,152.98,ATM Withdrawal,25-10-2023 14:52,Mumbai,1
TXN_39986,USER_7523,75.77,POS,31-01-2023 09:15,Sydney,1
TXN_6722,USER_5415,126.48,Online,26-10-2023 19:38,London,1
TXN_3300,USER_6131,3.69,Bank Transfer,26-12-2023 09:19,Mumbai,0
TXN_19694,USER_8660,37.46,Online,10-05-2023 04:47,Sydney,0
TXN_31480,USER_6067,164.22,ATM Withdrawal,08-04-2023 09:43,London,1
TXN_8519,USER_2340,107.36,Bank Transfer,29-10-2023 22:52,Tokyo,0
TXN_10682,USER_1045,120.9,Online,29-11-2023 23:20,London,0
TXN_30678,USER_9075,85.58,Online,27-06-2023 10:33,New York,0
TXN_47063,USER_5301,65.53,Online,25-01-2023 11:21,London,0
TXN_10998,USER_3122,59.11,ATM Withdrawal,12-01-2023 04:48,Mumbai,1
TXN_45368,USER_8452,99.33,Online,20-01-2023 07:44,New York,0
TXN_44039,USER_3280,11.41,POS,02-05-2023 23:33,Sydney,0
TXN_49760,USER_6577,71.12,Online,19-05-2023 00:20,Tokyo,0
TXN_19846,USER_6110,169.11,Online,27-12-2023 21:27,Mumbai,0
TXN_26399,USER_7176,73.02,Bank Transfer,15-08-2023 00:24,Mumbai,1
TXN_40411,USER_8221,67.08,Online,24-04-2023 06:24,Tokyo,0
TXN_16438,USER_4759,106.42,ATM Withdrawal,09-02-2023 10:56,London,0
TXN_47190,USER_7352,54.02,POS,29-08-2023 04:09,Mumbai,0
TXN_10093,USER_5722,28.96,POS,27-09-2023 16:11,New York,1
TXN_34249,USER_1434,445.39,Online,15-04-2023 00:21,New York,1
TXN_37641,USER_3289,18.04,POS,09-01-2023 20:58,Tokyo,0
TXN_13087,USER_7356,112.1,Online,16-03-2023 14:50,Sydney,1
TXN_40806,USER_1266,256.34,Online,09-08-2023 03:56,Mumbai,0
TXN_12342,USER_1625,86.43,Online,25-06-2023 23:15,Tokyo,1
TXN_25522,USER_6963,457.74,POS,13-06-2023 19:05,Tokyo,0
TXN_38565,USER_3485,5.56,Bank Transfer,10-07-2023 11:54,New York,1
TXN_11485,USER_4793,2.78,ATM Withdrawal,27-03-2023 18:37,Mumbai,1
TXN_26737,USER_3522,34.25,Bank Transfer,29-08-2023 10:22,New York,0
TXN_38000,USER_2615,76.05,Online,05-11-2023 08:56,Tokyo,0
TXN_6645,USER_6424,91.09,POS,07-10-2023 16:12,New York,0
TXN_28865,USER_5026,129.46,Online,23-06-2023 11:39,Mumbai,0
TXN_48302,USER_3953,9.23,Online,01-09-2023 04:00,Sydney,0
TXN_38258,USER_3198,285.37,Bank Transfer,27-02-2023 06:46,Sydney,1
TXN_33536,USER_9389,103.45,Bank Transfer,10-07-2023 08:27,London,0
TXN_18449,USER_9099,71.77,Online,24-02-2023 10:03,Tokyo,1
TXN_23570,USER_2356,321.79,Bank Transfer,14-06-2023 02:52,London,0
TXN_28071,USER_5607,40.06,POS,04-03-2023 15:43,Tokyo,0
TXN_7311,USER_6991,54.39,Online,31-10-2023 15:05,London,0
TXN_24861,USER_4387,158.69,POS,30-06-2023 07:45,Tokyo,0
TXN_42460,USER_8596,160.86,Bank Transfer,18-07-2023 18:09,Tokyo,0
TXN_20908,USER_2729,167.26,ATM Withdrawal,16-11-2023 22:36,New York,0
TXN_27952,USER_4955,140.06,Bank Transfer,30-06-2023 07:39,New York,1
TXN_2717,USER_2207,76.3,Bank Transfer,19-04-2023 09:43,Tokyo,1
TXN_2079,USER_4727,6.54,Online,15-08-2023 18:16,Mumbai,1
TXN_27965,USER_2065,67.46,ATM Withdrawal,07-02-2023 20:38,Mumbai,0
TXN_33719,USER_2068,111.67,Bank Transfer,21-11-2023 21:52,New York,0
TXN_24442,USER_3925,5.22,ATM Withdrawal,12-09-2023 11:27,Tokyo,0
TXN_2482,USER_9770,4.57,ATM Withdrawal,17-06-2023 01:32,Tokyo,0
TXN_26838,USER_2482,75.01,Bank Transfer,17-07-2023 00:10,Tokyo,1
TXN_41949,USER_2215,219.26,Online,14-12-2023 18:33,Mumbai,0
TXN_1759,USER_6016,271.72,Online,19-12-2023 06:26,Mumbai,0
TXN_9984,USER_3711,184.28,ATM Withdrawal,01-09-2023 00:13,New York,1
TXN_20806,USER_6894,245.69,Online,23-02-2023 18:52,Sydney,0
TXN_9916,USER_4535,74.57,Bank Transfer,15-07-2023 00:07,Sydney,0
TXN_21566,USER_5661,94.4,Bank Transfer,24-06-2023 22:26,Mumbai,0
TXN_31195,USER_8080,130.41,Online,31-12-2023 03:45,Tokyo,1
TXN_24917,USER_2215,124.32,ATM Withdrawal,10-05-2023 07:31,Sydney,0
TXN_37011,USER_3083,1.36,Bank Transfer,15-11-2023 19:32,Tokyo,0
TXN_19816,USER_7325,190.88,POS,09-04-2023 23:45,New York,0
TXN_46163,USER_9475,235.55,Bank Transfer,06-12-2023 15:29,Sydney,0
TXN_4944,USER_4553,146.6,Bank Transfer,24-08-2023 18:20,Tokyo,0
TXN_27696,USER_7421,274.09,Online,11-01-2023 01:37,Sydney,1
TXN_38356,USER_2993,1.77,ATM Withdrawal,30-01-2023 19:21,Mumbai,0
TXN_16241,USER_2098,77.17,POS,06-03-2023 19:01,London,0
TXN_10395,USER_4285,43.95,POS,01-02-2023 02:37,London,0
TXN_19097,USER_6120,344.5,Online,12-03-2023 23:54,Mumbai,0
TXN_4757,USER_3181,63.15,ATM Withdrawal,31-01-2023 01:01,London,1
TXN_28734,USER_2360,32.41,Bank Transfer,27-01-2023 23:41,New York,1
TXN_37148,USER_8643,42.41,Online,18-08-2023 18:20,Sydney,0
TXN_46240,USER_8275,69.83,Bank Transfer,23-06-2023 18:24,Sydney,0
TXN_22359,USER_1893,9.53,POS,02-08-2023 13:46,London,1
TXN_19956,USER_4087,279.15,Online,15-11-2023 23:38,Sydney,0
TXN_45765,USER_6628,38.87,POS,02-08-2023 22:20,Mumbai,1
TXN_5299,USER_1026,24.16,POS,15-12-2023 15:25,London,1
TXN_1990,USER_4456,92.09,Online,21-11-2023 02:15,Sydney,1
TXN_45080,USER_1657,69.76,Online,02-01-2023 22:34,Mumbai,0
TXN_45719,USER_1362,6.93,Online,16-11-2023 04:52,Tokyo,0
TXN_13490,USER_8973,11.12,Bank Transfer,24-03-2023 01:15,Tokyo,1
TXN_4971,USER_6051,101.09,Online,28-12-2023 05:01,New York,1
TXN_49677,USER_6093,17.75,POS,20-02-2023 20:49,New York,0
TXN_45994,USER_2609,265.14,Online,01-03-2023 14:47,Tokyo,0
TXN_6783,USER_9598,61.38,POS,03-02-2023 11:44,Sydney,0
TXN_36368,USER_3787,146.93,ATM Withdrawal,26-11-2023 18:15,Sydney,0
TXN_8666,USER_3590,64.96,Online,21-11-2023 05:20,Sydney,1
TXN_8070,USER_8833,5.43,Online,19-04-2023 04:52,Mumbai,0
TXN_8577,USER_6263,109.03,ATM Withdrawal,10-02-2023 14:16,Tokyo,0
TXN_7973,USER_5300,407.53,ATM Withdrawal,12-07-2023 14:38,Tokyo,1
TXN_43082,USER_7021,183.38,Bank Transfer,11-01-2023 15:41,Mumbai,1
TXN_34393,USER_8193,270.84,POS,28-01-2023 17:13,Mumbai,1
TXN_25150,USER_6423,74.25,Online,13-04-2023 03:17,Mumbai,0
TXN_40738,USER_8583,89.4,Bank Transfer,25-09-2023 12:40,Tokyo,0
TXN_13224,USER_1268,109.55,ATM Withdrawal,14-08-2023 05:12,Tokyo,0
TXN_32409,USER_3134,162.96,ATM Withdrawal,24-03-2023 17:21,Mumbai,0
TXN_36980,USER_2707,241.21,Bank Transfer,08-10-2023 19:26,London,0
TXN_39224,USER_9278,10.55,ATM Withdrawal,28-06-2023 03:04,Tokyo,0
TXN_31880,USER_3884,109.8,ATM Withdrawal,16-02-2023 02:33,Tokyo,1
TXN_9524,USER_1948,210.11,POS,19-12-2023 14:10,New York,1
TXN_11694,USER_8425,102.16,Online,08-04-2023 02:06,Sydney,0
TXN_2708,USER_4162,185.77,ATM Withdrawal,09-01-2023 22:20,London,1
TXN_39282,USER_8385,51.85,Online,13-07-2023 14:35,Tokyo,0
TXN_37430,USER_3865,163.93,Online,26-11-2023 03:22,New York,1
TXN_34622,USER_9785,272.81,ATM Withdrawal,17-10-2023 14:11,Mumbai,0
TXN_35840,USER_4936,264.84,POS,29-12-2023 15:25,Tokyo,1
TXN_19256,USER_3396,81.35,Bank Transfer,11-05-2023 23:19,Sydney,0
TXN_47523,USER_5620,123.78,ATM Withdrawal,30-09-2023 09:45,New York,0
TXN_1645,USER_4828,150.08,Online,08-10-2023 00:42,New York,1
TXN_36185,USER_6374,81.78,ATM Withdrawal,26-09-2023 12:01,London,0
TXN_36244,USER_5726,153.07,ATM Withdrawal,09-06-2023 18:01,New York,0
TXN_22116,USER_1574,23.25,Bank Transfer,23-11-2023 18:08,Tokyo,1
TXN_11053,USER_6767,128.54,POS,09-08-2023 12:28,New York,1
TXN_34560,USER_2062,52.18,POS,23-08-2023 19:27,London,0
TXN_13718,USER_3912,234.85,Bank Transfer,20-04-2023 17:58,Mumbai,0
TXN_47882,USER_5968,74.04,ATM Withdrawal,18-02-2023 08:11,Sydney,0
TXN_3797,USER_8226,5.67,POS,20-04-2023 05:02,Mumbai,0
TXN_3368,USER_3305,78.72,POS,15-07-2023 06:16,Tokyo,0
TXN_44327,USER_3020,27.01,Online,11-10-2023 13:56,Sydney,0
TXN_39964,USER_8362,110.15,Bank Transfer,25-01-2023 09:38,New York,0
TXN_20530,USER_3991,1.55,POS,10-12-2023 10:23,London,0
TXN_44409,USER_4268,187.74,Bank Transfer,29-06-2023 04:51,Sydney,0
TXN_41563,USER_1602,31.55,ATM Withdrawal,25-03-2023 06:51,Sydney,0
TXN_27632,USER_6502,173.92,Bank Transfer,15-01-2023 16:49,London,0
TXN_126,USER_2678,143.74,ATM Withdrawal,16-02-2023 23:11,Tokyo,0
TXN_38727,USER_2143,10.6,Online,01-09-2023 06:13,London,0
TXN_46403,USER_4749,196.25,ATM Withdrawal,30-12-2023 06:12,Mumbai,0
TXN_15343,USER_1204,359.85,POS,12-02-2023 18:15,New York,0
TXN_37219,USER_3925,42.37,Online,25-09-2023 15:41,London,0
TXN_39915,USER_6523,0.26,ATM Withdrawal,02-09-2023 17:08,Tokyo,1
TXN_19915,USER_1167,171.26,ATM Withdrawal,04-10-2023 11:10,Mumbai,1
TXN_27306,USER_7729,442.7,ATM Withdrawal,15-07-2023 20:20,Sydney,0
TXN_33595,USER_8400,11.34,Online,02-07-2023 15:01,New York,1
TXN_26215,USER_8068,35.64,POS,16-05-2023 20:28,London,0
TXN_15328,USER_7930,115.88,Online,06-11-2023 06:46,New York,0
TXN_17368,USER_7716,1.1,ATM Withdrawal,29-11-2023 12:28,New York,0
TXN_44241,USER_8539,16.73,ATM Withdrawal,10-09-2023 09:32,Sydney,0
TXN_7783,USER_3825,95.84,POS,01-08-2023 19:41,London,0
TXN_10380,USER_6924,42.68,ATM Withdrawal,20-02-2023 15:47,London,1
TXN_10457,USER_1811,3.11,ATM Withdrawal,18-02-2023 02:53,London,0
TXN_2443,USER_1040,37.66,Bank Transfer,08-09-2023 01:37,Mumbai,0
TXN_24938,USER_7913,209.22,Bank Transfer,18-01-2023 22:54,Tokyo,0
TXN_10541,USER_3233,481.03,Bank Transfer,22-10-2023 16:21,Mumbai,0
TXN_814,USER_3219,93.2,ATM Withdrawal,19-09-2023 18:09,Sydney,1
TXN_12999,USER_2310,170.59,POS,19-05-2023 04:17,Tokyo,0
TXN_44165,USER_9187,16.39,ATM Withdrawal,04-03-2023 19:23,Sydney,0
TXN_48855,USER_7976,36.77,POS,06-08-2023 04:01,Mumbai,0
TXN_43879,USER_9375,21.75,ATM Withdrawal,06-10-2023 14:56,Tokyo,0
TXN_14153,USER_6429,30.48,POS,07-11-2023 00:12,Tokyo,0
TXN_12298,USER_8595,220.8,Bank Transfer,13-07-2023 20:17,Mumbai,0
TXN_5779,USER_5573,12.38,Bank Transfer,04-02-2023 13:08,Tokyo,0
TXN_34884,USER_8463,145.14,Online,06-04-2023 23:06,Tokyo,1
TXN_33561,USER_2032,202.21,POS,04-04-2023 12:39,Tokyo,1
TXN_10147,USER_7505,12.07,Online,03-09-2023 12:54,Mumbai,1
TXN_39666,USER_3441,57.08,ATM Withdrawal,19-11-2023 23:55,Sydney,0
TXN_35442,USER_2103,38.69,ATM Withdrawal,13-09-2023 02:57,New York,0
TXN_16478,USER_3524,126.09,Bank Transfer,30-03-2023 22:03,New York,0
TXN_48538,USER_5187,70.46,Bank Transfer,18-02-2023 14:04,Mumbai,0
TXN_20609,USER_3793,175.54,Bank Transfer,25-10-2023 10:14,Mumbai,0
TXN_3756,USER_8832,35.03,POS,14-04-2023 10:21,London,0
TXN_35659,USER_3697,32.98,Online,19-01-2023 10:39,Tokyo,0
TXN_18755,USER_7405,4.96,Online,01-02-2023 01:05,Sydney,0
TXN_14382,USER_4342,41.2,Bank Transfer,29-05-2023 10:59,Mumbai,1
TXN_20103,USER_4987,373.96,Online,25-12-2023 03:49,Tokyo,1
TXN_35996,USER_6404,120.4,Online,10-04-2023 16:33,New York,1
TXN_40631,USER_7673,42.32,Bank Transfer,18-08-2023 11:05,New York,1
TXN_6359,USER_1074,313.4,Bank Transfer,12-11-2023 14:17,Tokyo,0
TXN_49021,USER_6774,216.34,Bank Transfer,06-05-2023 03:28,Sydney,0
TXN_29486,USER_5639,29.3,ATM Withdrawal,11-11-2023 20:23,New York,0
TXN_23710,USER_9017,64.29,ATM Withdrawal,28-12-2023 08:29,London,1
TXN_46197,USER_7210,346.42,Online,27-09-2023 09:48,Tokyo,0
TXN_43872,USER_8008,315.97,POS,11-06-2023 09:11,London,0
TXN_46714,USER_7492,6.96,POS,30-03-2023 00:05,London,0
TXN_37380,USER_7339,14.62,ATM Withdrawal,22-08-2023 01:06,New York,0
TXN_32265,USER_9253,25.27,Bank Transfer,14-08-2023 17:16,London,0
TXN_19029,USER_7335,273.8,Bank Transfer,19-09-2023 09:37,Sydney,0
TXN_2243,USER_1597,138.94,POS,06-09-2023 10:57,Sydney,1
TXN_38141,USER_1461,206.29,Bank Transfer,22-08-2023 05:15,New York,0
TXN_2336,USER_5364,40.47,ATM Withdrawal,15-02-2023 02:31,London,0
TXN_17334,USER_8095,145.6,Online,14-05-2023 07:28,Mumbai,1
TXN_32154,USER_6611,99,Online,03-12-2023 19:15,New York,0
TXN_44028,USER_4808,228.09,ATM Withdrawal,15-01-2023 10:29,London,0
TXN_1120,USER_2762,206.33,Bank Transfer,10-05-2023 05:33,Sydney,0
TXN_32184,USER_9065,239.85,Bank Transfer,29-04-2023 08:45,London,1
TXN_10789,USER_2565,87.6,Bank Transfer,03-05-2023 20:30,Mumbai,0
TXN_33187,USER_2509,92.99,Online,14-06-2023 17:21,Tokyo,0
TXN_922,USER_6109,21.26,Online,26-08-2023 19:41,Tokyo,1
TXN_9446,USER_4176,18.29,ATM Withdrawal,15-03-2023 17:52,Mumbai,0
TXN_25053,USER_6436,2.15,Online,01-02-2023 00:36,New York,0
TXN_5408,USER_1996,86.93,Bank Transfer,06-11-2023 07:36,Mumbai,0
TXN_5788,USER_2334,63.18,Bank Transfer,30-01-2023 06:11,Mumbai,0
TXN_15374,USER_8097,45.07,POS,18-02-2023 00:09,New York,0
TXN_21951,USER_5666,110.46,Online,22-12-2023 13:46,London,1
TXN_31273,USER_2867,37.39,Online,01-05-2023 09:14,Sydney,1
TXN_24519,USER_7054,10.45,ATM Withdrawal,02-02-2023 04:29,Tokyo,0
TXN_17586,USER_2379,177.07,POS,08-09-2023 13:03,Mumbai,1
TXN_31110,USER_2698,41.46,Bank Transfer,22-06-2023 22:28,Tokyo,0
TXN_27202,USER_2545,12.2,ATM Withdrawal,17-04-2023 00:00,Mumbai,0
TXN_41157,USER_3092,95.25,Online,26-03-2023 22:32,Mumbai,1
TXN_1970,USER_9433,18.52,Online,13-07-2023 08:44,London,0
TXN_11302,USER_5250,93.66,Online,09-09-2023 08:47,Sydney,0
TXN_4018,USER_2848,43.67,Online,12-12-2023 15:58,London,1
TXN_26727,USER_7934,362.21,Bank Transfer,30-01-2023 04:13,Mumbai,1
TXN_36455,USER_2418,26.66,POS,20-05-2023 16:02,Tokyo,0
TXN_18381,USER_4348,30.58,ATM Withdrawal,13-05-2023 05:53,Sydney,1
TXN_45558,USER_9753,82.66,Online,14-06-2023 14:29,London,0
TXN_11246,USER_6674,76.43,ATM Withdrawal,29-10-2023 17:28,London,0
TXN_34016,USER_4674,395.75,Online,07-08-2023 01:40,Mumbai,1
TXN_2192,USER_8736,208.65,ATM Withdrawal,16-06-2023 22:20,Tokyo,0
TXN_19096,USER_9710,185.37,Online,26-03-2023 05:26,New York,0
TXN_9184,USER_4717,458.86,Online,05-12-2023 14:37,Tokyo,0
TXN_18574,USER_2289,201.12,Online,17-09-2023 22:22,London,1
TXN_37438,USER_7665,59.79,Online,07-04-2023 08:09,Mumbai,0
TXN_21526,USER_5206,153.34,Bank Transfer,16-03-2023 19:16,Sydney,0
TXN_5984,USER_1118,172.53,POS,18-11-2023 21:03,New York,0
TXN_6565,USER_6057,114.26,Online,07-04-2023 11:03,Tokyo,0
TXN_7804,USER_8433,61.16,ATM Withdrawal,29-10-2023 11:48,New York,1
TXN_11954,USER_3563,40.32,POS,26-02-2023 07:10,New York,1
TXN_39711,USER_6601,157.61,Online,22-11-2023 17:31,Tokyo,0
TXN_28173,USER_1895,29.49,Bank Transfer,06-06-2023 14:40,New York,1
TXN_29287,USER_7581,49.51,Online,25-01-2023 23:14,New York,0
TXN_9510,USER_3196,58.46,ATM Withdrawal,06-06-2023 21:25,Sydney,0
TXN_43303,USER_5940,88.19,POS,23-07-2023 05:20,Mumbai,0
TXN_18520,USER_1338,17.12,Bank Transfer,13-12-2023 13:16,New York,1
TXN_17449,USER_7841,134.59,ATM Withdrawal,10-01-2023 01:26,Tokyo,1
TXN_14060,USER_4536,295.15,POS,02-12-2023 07:30,London,0
TXN_16984,USER_3373,102.12,Bank Transfer,25-05-2023 23:46,Sydney,0
TXN_20611,USER_6399,16.52,Online,29-11-2023 22:29,New York,0
TXN_40345,USER_8271,95.3,POS,03-06-2023 15:06,Sydney,0
TXN_77,USER_3062,172.63,Bank Transfer,15-11-2023 13:57,New York,0
TXN_23930,USER_6955,220.55,ATM Withdrawal,28-10-2023 03:00,Tokyo,0
TXN_19282,USER_9271,189.17,Bank Transfer,09-12-2023 05:56,Sydney,0
TXN_15524,USER_3076,21.91,POS,29-09-2023 17:37,London,0
TXN_21204,USER_9992,187.52,POS,25-11-2023 16:23,London,1
TXN_23325,USER_5264,8.93,Bank Transfer,24-03-2023 17:22,London,0
TXN_30523,USER_5815,116.49,Online,04-09-2023 23:11,New York,0
TXN_41832,USER_6722,251.85,POS,24-02-2023 07:23,Mumbai,0
TXN_8007,USER_3460,215.97,POS,06-01-2023 11:18,Tokyo,1
TXN_21852,USER_2722,83.45,Online,12-06-2023 23:20,Mumbai,1
TXN_5951,USER_5689,136.45,ATM Withdrawal,07-11-2023 04:52,New York,1
TXN_43925,USER_3428,52.78,POS,27-02-2023 15:36,Mumbai,0
TXN_36159,USER_4762,61.22,ATM Withdrawal,31-07-2023 12:00,Mumbai,1
TXN_5415,USER_2716,15.6,ATM Withdrawal,10-05-2023 23:19,Mumbai,0
TXN_8162,USER_5482,40.14,ATM Withdrawal,14-08-2023 09:13,Sydney,0
TXN_19019,USER_1093,252.9,ATM Withdrawal,15-01-2023 11:22,New York,1
TXN_5256,USER_8970,276.72,ATM Withdrawal,02-11-2023 19:25,Tokyo,0
TXN_36298,USER_5867,114.49,ATM Withdrawal,02-08-2023 11:27,Mumbai,1
TXN_8567,USER_4305,60.86,ATM Withdrawal,08-01-2023 13:53,New York,0
TXN_1908,USER_2638,134.85,Online,30-05-2023 21:17,Tokyo,1
TXN_42929,USER_3370,93.08,Online,26-07-2023 07:54,Mumbai,1
TXN_235,USER_1098,329.73,ATM Withdrawal,03-02-2023 16:11,London,0
TXN_12219,USER_4281,47.88,POS,05-10-2023 16:52,Mumbai,0
TXN_31037,USER_2326,69.64,ATM Withdrawal,23-02-2023 01:59,Sydney,0
TXN_17988,USER_1869,172.69,Online,08-02-2023 18:26,Sydney,0
TXN_40752,USER_6283,156.26,Online,25-09-2023 13:23,Tokyo,1
TXN_42078,USER_7230,118.55,ATM Withdrawal,19-12-2023 17:21,London,0
TXN_28253,USER_4898,123.27,ATM Withdrawal,05-01-2023 03:09,Mumbai,0
TXN_36258,USER_8868,182.89,ATM Withdrawal,25-04-2023 09:44,Mumbai,0
